SEED_ID	File	Organism	Cluster_product	Original_file	contig _data	Cluster	Contig	Most similar known cluster	Similarity
1823.7.peg.7431	c00183_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_85	 C1 CC201C contig 85	1	85	nocobactin NA | NRP + Polyketide	37
1823.7.peg.4098	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.4099	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.4100	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.4101	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.4102	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.4103	c00191_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_341	 C1 CC201C contig 341	1	341		
1823.7.peg.1434	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1435	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1436	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1437	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1438	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1439	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.1440	c00203_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_167	 C1 CC201C contig 167	1	167		
1823.7.peg.4165	c00218_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_349	 C1 CC201C contig 349	1	349		
1823.7.peg.4166	c00218_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_349	 C1 CC201C contig 349	1	349		
1823.7.peg.4167	c00218_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_349	 C1 CC201C contig 349	1	349		
1823.7.peg.4677	c00227_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_395	 C1 CC201C contig 395	1	395	nataxazole | Polyketide	7
1823.7.peg.4678	c00227_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_395	 C1 CC201C contig 395	1	395	nataxazole | Polyketide	7
1823.7.peg.4679	c00227_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_395	 C1 CC201C contig 395	1	395	nataxazole | Polyketide	7
1823.7.peg.4680	c00227_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_395	 C1 CC201C contig 395	1	395	nataxazole | Polyketide	7
1823.7.peg.1599	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1600	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1601	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1602	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1603	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1604	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1605	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1606	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1607	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1608	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1609	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1610	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1611	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1612	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1613	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.1614	c00238_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_176	 C1 CC201C contig 176	1	176		
1823.7.peg.570	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.571	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.572	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.573	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.574	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.575	c00250_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_121	 C1 CC201C contig 121	1	121	atratumycin | NRP	5
1823.7.peg.926	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.927	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.928	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.929	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.930	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.931	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.932	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.933	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.934	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.935	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.936	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.937	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.938	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.939	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.940	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.941	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.942	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.943	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.944	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.945	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.946	c00272_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_14	 C1 CC201C contig 14	1	14	ficellomycin | NRP	3
1823.7.peg.5599	c00294_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_494	 C1 CC201C contig 494	1	494		
1823.7.peg.4322	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.4323	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.4324	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.4325	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.4326	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.4327	c00300_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_362	 C1 CC201C contig 362	1	362	mycobactin | NRP + Polyketide	20
1823.7.peg.2226	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2227	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2228	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2229	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2230	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2231	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2232	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2233	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2234	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2235	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2236	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2237	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2238	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2239	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2240	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2241	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2242	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2243	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2244	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2245	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2246	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2247	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2248	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2249	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2250	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2251	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.2252	c00332_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_21	 C1 CC201C contig 21	1	21		
1823.7.peg.5849	c00349_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_520	 C1 CC201C contig 520	1	520	thiazostain | watasemycin A | watamycin B | 2-hydroxyphenylthiazoline enantiopyochelin | isopyochelin	13
1823.7.peg.5850	c00349_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_520	 C1 CC201C contig 520	1	520	thiazostain | watasemycin A | watamycin B | 2-hydroxyphenylthiazoline enantiopyochelin | isopyochelin	13
1823.7.peg.6552	c00353_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	terpene	 C1_CC201C_contig_625	 C1 CC201C contig 625	1	625		
1823.7.peg.6553	c00353_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	terpene	 C1_CC201C_contig_625	 C1 CC201C contig 625	1	625		
1823.7.peg.5565	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5566	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5567	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5568	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5569	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5570	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5571	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5572	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5573	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5574	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5575	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.5576	c00374_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_49	 C1 CC201C contig 49	1	49		
1823.7.peg.3656	c00401_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_306	 C1 CC201C contig 306	1	306		
1823.7.peg.3657	c00401_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS	 C1_CC201C_contig_306	 C1 CC201C contig 306	1	306		
1823.7.peg.2903	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2904	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2905	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2906	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2907	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2908	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2909	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2910	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2911	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2912	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2913	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.2914	c00405_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	NRPS-like	 C1_CC201C_contig_253	 C1 CC201C contig 253	1	253		
1823.7.peg.4002	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4003	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4004	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4005	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4006	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4007	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4008	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4009	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4010	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.4011	c00425_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T3PKS	 C1_CC201C_contig_334	 C1 CC201C contig 334	1	334		
1823.7.peg.7316	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7317	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7318	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7319	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7320	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7321	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
1823.7.peg.7322	c00437_C1_CC20...region001.gbk	Nocardia__otitidiscaviarum_sp._CC201C	T1PKS	 C1_CC201C_contig_80	 C1 CC201C contig 80	1	80	friulimicin A | friulimicin B | friulimicin C | friulimicin D | NRP	6
