ID	gene	organism	Region	Cluster	Position	Strand	Type	Class1	Class2	Class3	Product	File
fig|1823.7.peg.5536	cds445_1177	Nocardia otitidiscaviarum sp. CC201C	581.1	1	446..1177	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5537	cds1173_1953	Nocardia otitidiscaviarum sp. CC201C	581.1	1	1174..1953	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5538	cds2018_2588	Nocardia otitidiscaviarum sp. CC201C	581.1	1	2019..2588	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5539	cds2584_3856	Nocardia otitidiscaviarum sp. CC201C	581.1	1	2585..3856	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5540	cds3859_4255	Nocardia otitidiscaviarum sp. CC201C	581.1	1	3860..4255	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5541	cds4277_5120	Nocardia otitidiscaviarum sp. CC201C	581.1	1	4278..5120	+	ectoine	Other			ectoine	c00581_C1_CC20..
fig|1823.7.peg.5565	cds0_132	Nocardia otitidiscaviarum sp. CC201C	374.1	1	1..132	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5566	cds486_16809	Nocardia otitidiscaviarum sp. CC201C	374.1	1	487..16809	+	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5567	cds16813_17080	Nocardia otitidiscaviarum sp. CC201C	374.1	1	16814..17080	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5568	cds17248_18643	Nocardia otitidiscaviarum sp. CC201C	374.1	1	17249..18643	+	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5569	cds18690_18924	Nocardia otitidiscaviarum sp. CC201C	374.1	1	18691..18924	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5570	cds18926_20195	Nocardia otitidiscaviarum sp. CC201C	374.1	1	18927..20195	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5571	cds20218_21073	Nocardia otitidiscaviarum sp. CC201C	374.1	1	20219..21073	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5572	cds21140_22682	Nocardia otitidiscaviarum sp. CC201C	374.1	1	21141..22682	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5573	cds22724_23939	Nocardia otitidiscaviarum sp. CC201C	374.1	1	22725..23939	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5574	cds23935_25468	Nocardia otitidiscaviarum sp. CC201C	374.1	1	23936..25468	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5575	cds25464_26139	Nocardia otitidiscaviarum sp. CC201C	374.1	1	25465..26139	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5576	cds26135_26525	Nocardia otitidiscaviarum sp. CC201C	374.1	1	26136..26525	-	butyrolactone NRPS	NRP	Other			c00374_C1_CC20..
fig|1823.7.peg.5577	cds77_536	Nocardia otitidiscaviarum sp. CC201C	88.1	1	78..536	+	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5578	cds583_868	Nocardia otitidiscaviarum sp. CC201C	88.1	1	584..868	+	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5579	cds879_2046	Nocardia otitidiscaviarum sp. CC201C	88.1	1	880..2046	-	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5580	cds2257_2401	Nocardia otitidiscaviarum sp. CC201C	88.1	1	2258..2401	-	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5581	cds2399_3773	Nocardia otitidiscaviarum sp. CC201C	88.1	1	2400..3773	+	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5582	cds3769_4834	Nocardia otitidiscaviarum sp. CC201C	88.1	1	3770..4834	+	terpene	Terpene				c00088_C1_CC20..
fig|1823.7.peg.5599	cds2_4775	Nocardia otitidiscaviarum sp. CC201C	272.1	1	3..4775	-	NRPS	NRP				c00294_C1_CC20..
fig|1823.7.peg.5600	cds2_4685	Nocardia otitidiscaviarum sp. CC201C	555.1	1	3..4685	+	NRPS	NRP				c00555_C1_CC20..
fig|1823.7.peg.570	cds55_256	Nocardia otitidiscaviarum sp. CC201C	250.1	1	56..256	-	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.571	cds571_907	Nocardia otitidiscaviarum sp. CC201C	250.1	1	572..907	+	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.572	cds934_2671	Nocardia otitidiscaviarum sp. CC201C	250.1	1	935..2671	-	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.5720	cds1_3112	Nocardia otitidiscaviarum sp. CC201C	103.1	1	2..3112	-	NRPS-like	NRP				c00103_C1_CC20..
fig|1823.7.peg.5721	cds3120_4560	Nocardia otitidiscaviarum sp. CC201C	103.1	1	3121..4560	-	NRPS-like	NRP				c00103_C1_CC20..
fig|1823.7.peg.5722	cds2_4559	Nocardia otitidiscaviarum sp. CC201C	457.1	1	3..4559	-	NRPS	NRP				c00457_C1_CC20..
fig|1823.7.peg.573	cds2790_3678	Nocardia otitidiscaviarum sp. CC201C	250.1	1	2791..3678	-	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.5738	cds954_1326	Nocardia otitidiscaviarum sp. CC201C	172.1	1	731..1102	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5739	cds1437_2232	Nocardia otitidiscaviarum sp. CC201C	172.1	1	1214..2008	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.574	cds3744_4731	Nocardia otitidiscaviarum sp. CC201C	250.1	1	3745..4731	-	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.5740	cds2372_3614	Nocardia otitidiscaviarum sp. CC201C	172.1	1	2149..3390	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5741	cds3625_5101	Nocardia otitidiscaviarum sp. CC201C	172.1	1	3402..4877	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5742	cds5385_6381	Nocardia otitidiscaviarum sp. CC201C	172.1	1	5162..6157	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5743	cds6377_7193	Nocardia otitidiscaviarum sp. CC201C	172.1	1	6154..6969	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5744	cds7189_8053	Nocardia otitidiscaviarum sp. CC201C	172.1	1	6966..7829	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5745	cds8073_8775	Nocardia otitidiscaviarum sp. CC201C	172.1	1	7850..8551	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5746	cds8912_9941	Nocardia otitidiscaviarum sp. CC201C	172.1	1	8689..9717	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5747	cds10224_11448	Nocardia otitidiscaviarum sp. CC201C	172.1	1	10001..11224	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5748	cds11541_12150	Nocardia otitidiscaviarum sp. CC201C	172.1	1	11318..11926	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5749	cds12436_13102	Nocardia otitidiscaviarum sp. CC201C	172.1	1	12213..12878	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.575	cds4727_17540	Nocardia otitidiscaviarum sp. CC201C	250.1	1	4728..17540	-	NRPS	NRP			atratumycin	c00250_C1_CC20..
fig|1823.7.peg.5750	cds13293_13500	Nocardia otitidiscaviarum sp. CC201C	172.1	1	13070..13276	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5751	cds13529_14006	Nocardia otitidiscaviarum sp. CC201C	172.1	1	13306..13782	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5752	cds14073_14286	Nocardia otitidiscaviarum sp. CC201C	172.1	1	13850..14062	-	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5753	cds14469_14862	Nocardia otitidiscaviarum sp. CC201C	172.1	1	14246..14638	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5754	cds15294_15600	Nocardia otitidiscaviarum sp. CC201C	172.1	1	15071..15376	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5755	cds15614_16280	Nocardia otitidiscaviarum sp. CC201C	172.1	1	15391..16056	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5756	cds16276_16972	Nocardia otitidiscaviarum sp. CC201C	172.1	1	16053..16748	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5757	cds16968_17274	Nocardia otitidiscaviarum sp. CC201C	172.1	1	16745..17050	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5758	cds17307_18138	Nocardia otitidiscaviarum sp. CC201C	172.1	1	17084..17914	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5759	cds18152_18434	Nocardia otitidiscaviarum sp. CC201C	172.1	1	17929..18210	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5760	cds18430_18832	Nocardia otitidiscaviarum sp. CC201C	172.1	1	18207..18608	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5761	cds18832_19639	Nocardia otitidiscaviarum sp. CC201C	172.1	1	18609..19415	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5762	cds19642_20059	Nocardia otitidiscaviarum sp. CC201C	172.1	1	19419..19835	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5763	cds20058_20298	Nocardia otitidiscaviarum sp. CC201C	172.1	1	19835..20074	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5764	cds20294_20591	Nocardia otitidiscaviarum sp. CC201C	172.1	1	20071..20367	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5765	cds20863_21388	Nocardia otitidiscaviarum sp. CC201C	172.1	1	20640..21164	+	terpene	Terpene				c00172_C1_CC20..
fig|1823.7.peg.5849	cds2_1571	Nocardia otitidiscaviarum sp. CC201C	349.1	1	3..1571	-	NRPS	NRP			thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin	c00349_C1_CC20..
fig|1823.7.peg.5850	cds1567_4354	Nocardia otitidiscaviarum sp. CC201C	349.1	1	1568..4354	-	NRPS	NRP			thiazostatin / watasemycin A / watasemycin B / 2-hydroxyphenylthiazoline enantiopyochelin / isopyochelin	c00349_C1_CC20..
fig|1823.7.peg.6072	cds0_3885	Nocardia otitidiscaviarum sp. CC201C	125.1	1	1..3885	-	NRPS	NRP				c00125_C1_CC20..
fig|1823.7.peg.6165	cds1_202	Nocardia otitidiscaviarum sp. CC201C	492.1	1	2..202	-	NRPS-like	NRP				c00492_C1_CC20..
fig|1823.7.peg.6166	cds198_3588	Nocardia otitidiscaviarum sp. CC201C	492.1	1	199..3588	-	NRPS-like	NRP				c00492_C1_CC20..
fig|1823.7.peg.6292	cds2_3305	Nocardia otitidiscaviarum sp. CC201C	669.1	1	3..3305	-	NRPS	NRP				c00669_C1_CC20..
fig|1823.7.peg.6293	cds0_4074	Nocardia otitidiscaviarum sp. CC201C	719.1	1	1..4074	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6294	cds4074_5361	Nocardia otitidiscaviarum sp. CC201C	719.1	1	4075..5361	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6295	cds5357_7037	Nocardia otitidiscaviarum sp. CC201C	719.1	1	5358..7037	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6296	cds7225_7699	Nocardia otitidiscaviarum sp. CC201C	719.1	1	7226..7699	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6297	cds7685_7910	Nocardia otitidiscaviarum sp. CC201C	719.1	1	7686..7910	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6298	cds7906_24562	Nocardia otitidiscaviarum sp. CC201C	719.1	1	7907..24562	-	NRPS	NRP			ralsolamycin	c00719_C1_CC20..
fig|1823.7.peg.6422	cds213_3114	Nocardia otitidiscaviarum sp. CC201C	738.1	1	214..3114	+	NRPS	NRP				c00738_C1_CC20..
fig|1823.7.peg.6552	cds3_1392	Nocardia otitidiscaviarum sp. CC201C	353.1	1	4..1392	-	terpene	Terpene				c00353_C1_CC20..
fig|1823.7.peg.6553	cds1612_2749	Nocardia otitidiscaviarum sp. CC201C	353.1	1	1613..2749	-	terpene	Terpene				c00353_C1_CC20..
fig|1823.7.peg.6935	cds1_670	Nocardia otitidiscaviarum sp. CC201C	551.1	1	2..670	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6936	cds673_1348	Nocardia otitidiscaviarum sp. CC201C	551.1	1	674..1348	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6937	cds1642_1879	Nocardia otitidiscaviarum sp. CC201C	551.1	1	1643..1879	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6938	cds2325_3549	Nocardia otitidiscaviarum sp. CC201C	551.1	1	2326..3549	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6939	cds3623_4076	Nocardia otitidiscaviarum sp. CC201C	551.1	1	3624..4076	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6940	cds4072_4435	Nocardia otitidiscaviarum sp. CC201C	551.1	1	4073..4435	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6941	cds4428_4872	Nocardia otitidiscaviarum sp. CC201C	551.1	1	4429..4872	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6942	cds4882_6220	Nocardia otitidiscaviarum sp. CC201C	551.1	1	4883..6220	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6943	cds6216_10350	Nocardia otitidiscaviarum sp. CC201C	551.1	1	6217..10350	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6944	cds10555_11212	Nocardia otitidiscaviarum sp. CC201C	551.1	1	10556..11212	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6945	cds11419_12877	Nocardia otitidiscaviarum sp. CC201C	551.1	1	11420..12877	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6946	cds12873_13902	Nocardia otitidiscaviarum sp. CC201C	551.1	1	12874..13902	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6947	cds13920_15342	Nocardia otitidiscaviarum sp. CC201C	551.1	1	13921..15342	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6948	cds15489_16677	Nocardia otitidiscaviarum sp. CC201C	551.1	1	15490..16677	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6949	cds16777_18139	Nocardia otitidiscaviarum sp. CC201C	551.1	1	16778..18139	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6950	cds18128_19442	Nocardia otitidiscaviarum sp. CC201C	551.1	1	18129..19442	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6951	cds19494_20559	Nocardia otitidiscaviarum sp. CC201C	551.1	1	19495..20559	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6952	cds20594_20810	Nocardia otitidiscaviarum sp. CC201C	551.1	1	20595..20810	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6953	cds20815_21985	Nocardia otitidiscaviarum sp. CC201C	551.1	1	20816..21985	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6954	cds22142_22472	Nocardia otitidiscaviarum sp. CC201C	551.1	1	22143..22472	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6955	cds22902_23130	Nocardia otitidiscaviarum sp. CC201C	551.1	1	22903..23130	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6956	cds23129_23747	Nocardia otitidiscaviarum sp. CC201C	551.1	1	23130..23747	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6957	cds23813_24074	Nocardia otitidiscaviarum sp. CC201C	551.1	1	23814..24074	-	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6958	cds24097_24214	Nocardia otitidiscaviarum sp. CC201C	551.1	1	24098..24214	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.6959	cds24287_25148	Nocardia otitidiscaviarum sp. CC201C	551.1	1	24288..25148	+	NAPAA	NRP				c00551_C1_CC20..
fig|1823.7.peg.7155	cds2_9929	Nocardia otitidiscaviarum sp. CC201C	500.1	1	3..9929	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7156	cds9925_10900	Nocardia otitidiscaviarum sp. CC201C	500.1	1	9926..10900	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7157	cds10896_11706	Nocardia otitidiscaviarum sp. CC201C	500.1	1	10897..11706	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7158	cds11707_12526	Nocardia otitidiscaviarum sp. CC201C	500.1	1	11708..12526	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7159	cds12618_13131	Nocardia otitidiscaviarum sp. CC201C	500.1	1	12619..13131	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7160	cds13386_13611	Nocardia otitidiscaviarum sp. CC201C	500.1	1	13387..13611	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7161	cds13622_15413	Nocardia otitidiscaviarum sp. CC201C	500.1	1	13623..15413	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7162	cds15506_16370	Nocardia otitidiscaviarum sp. CC201C	500.1	1	15507..16370	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7163	cds16443_17601	Nocardia otitidiscaviarum sp. CC201C	500.1	1	16444..17601	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7164	cds17815_18499	Nocardia otitidiscaviarum sp. CC201C	500.1	1	17816..18499	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7165	cds18509_19262	Nocardia otitidiscaviarum sp. CC201C	500.1	1	18510..19262	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7166	cds19297_20500	Nocardia otitidiscaviarum sp. CC201C	500.1	1	19298..20500	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7167	cds20520_21735	Nocardia otitidiscaviarum sp. CC201C	500.1	1	20521..21735	-	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7168	cds21788_22052	Nocardia otitidiscaviarum sp. CC201C	500.1	1	21789..22052	+	NRPS	NRP				c00500_C1_CC20..
fig|1823.7.peg.7228	cds7271_8495	Nocardia otitidiscaviarum sp. CC201C	482.1	1	936..2159	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7229	cds8634_9585	Nocardia otitidiscaviarum sp. CC201C	482.1	1	2299..3249	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7230	cds9596_10835	Nocardia otitidiscaviarum sp. CC201C	482.1	1	3261..4499	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7231	cds10851_11625	Nocardia otitidiscaviarum sp. CC201C	482.1	1	4516..5289	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7232	cds11666_12299	Nocardia otitidiscaviarum sp. CC201C	482.1	1	5331..5963	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7233	cds12369_13164	Nocardia otitidiscaviarum sp. CC201C	482.1	1	6034..6828	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7234	cds13187_14447	Nocardia otitidiscaviarum sp. CC201C	482.1	1	6852..8111	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7235	cds14443_15988	Nocardia otitidiscaviarum sp. CC201C	482.1	1	8108..9652	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7236	cds16145_16310	Nocardia otitidiscaviarum sp. CC201C	482.1	1	9810..9974	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7237	cds16336_17317	Nocardia otitidiscaviarum sp. CC201C	482.1	1	10001..10981	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7238	cds17418_18636	Nocardia otitidiscaviarum sp. CC201C	482.1	1	11083..12300	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7239	cds18836_19274	Nocardia otitidiscaviarum sp. CC201C	482.1	1	12501..12938	-	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7240	cds19319_19961	Nocardia otitidiscaviarum sp. CC201C	482.1	1	12984..13625	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7241	cds19971_20403	Nocardia otitidiscaviarum sp. CC201C	482.1	1	13636..14067	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7242	cds20605_21553	Nocardia otitidiscaviarum sp. CC201C	482.1	1	14270..15217	+	terpene	Terpene				c00482_C1_CC20..
fig|1823.7.peg.7244	cds1040_2477	Nocardia otitidiscaviarum sp. CC201C	37.1	1	367..1803	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7245	cds2510_2627	Nocardia otitidiscaviarum sp. CC201C	37.1	1	1837..1953	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7246	cds2636_6407	Nocardia otitidiscaviarum sp. CC201C	37.1	1	1963..5733	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7247	cds6615_7554	Nocardia otitidiscaviarum sp. CC201C	37.1	1	5942..6880	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7248	cds7617_8358	Nocardia otitidiscaviarum sp. CC201C	37.1	1	6944..7684	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7249	cds8371_8656	Nocardia otitidiscaviarum sp. CC201C	37.1	1	7698..7982	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7250	cds8842_10201	Nocardia otitidiscaviarum sp. CC201C	37.1	1	8169..9527	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7251	cds10203_11445	Nocardia otitidiscaviarum sp. CC201C	37.1	1	9530..10771	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7252	cds11531_11630	Nocardia otitidiscaviarum sp. CC201C	37.1	1	10858..10956	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7253	cds11853_13665	Nocardia otitidiscaviarum sp. CC201C	37.1	1	11180..12991	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7254	cds13661_13958	Nocardia otitidiscaviarum sp. CC201C	37.1	1	12988..13284	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7255	cds14098_14572	Nocardia otitidiscaviarum sp. CC201C	37.1	1	13425..13898	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7256	cds14568_14946	Nocardia otitidiscaviarum sp. CC201C	37.1	1	13895..14272	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7257	cds14956_15772	Nocardia otitidiscaviarum sp. CC201C	37.1	1	14283..15098	-	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7258	cds15969_16902	Nocardia otitidiscaviarum sp. CC201C	37.1	1	15296..16228	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7259	cds16989_18651	Nocardia otitidiscaviarum sp. CC201C	37.1	1	16316..17977	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7260	cds18791_20045	Nocardia otitidiscaviarum sp. CC201C	37.1	1	18118..19371	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7261	cds20041_20641	Nocardia otitidiscaviarum sp. CC201C	37.1	1	19368..19967	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7262	cds20674_21601	Nocardia otitidiscaviarum sp. CC201C	37.1	1	20001..20927	+	hglE-KS	Polyketide				c00037_C1_CC20..
fig|1823.7.peg.7316	cds0_261	Nocardia otitidiscaviarum sp. CC201C	437.1	1	1..261	+	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7317	cds236_713	Nocardia otitidiscaviarum sp. CC201C	437.1	1	237..713	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7318	cds702_2487	Nocardia otitidiscaviarum sp. CC201C	437.1	1	703..2487	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7319	cds2488_3406	Nocardia otitidiscaviarum sp. CC201C	437.1	1	2489..3406	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7320	cds3434_5024	Nocardia otitidiscaviarum sp. CC201C	437.1	1	3435..5024	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7321	cds5025_13461	Nocardia otitidiscaviarum sp. CC201C	437.1	1	5026..13461	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7322	cds13622_14927	Nocardia otitidiscaviarum sp. CC201C	437.1	1	13623..14927	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7323	cds15018_16266	Nocardia otitidiscaviarum sp. CC201C	437.1	1	15019..16266	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7324	cds16262_17606	Nocardia otitidiscaviarum sp. CC201C	437.1	1	16263..17606	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7325	cds17631_19116	Nocardia otitidiscaviarum sp. CC201C	437.1	1	17632..19116	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7326	cds19112_20342	Nocardia otitidiscaviarum sp. CC201C	437.1	1	19113..20342	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7327	cds20341_20830	Nocardia otitidiscaviarum sp. CC201C	437.1	1	20342..20830	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7328	cds20826_21429	Nocardia otitidiscaviarum sp. CC201C	437.1	1	20827..21429	-	T1PKS	Polyketide			friulimicin A / friulimicin B / friulimicin C / friulimicin D	c00437_C1_CC20..
fig|1823.7.peg.7413	cds0_159	Nocardia otitidiscaviarum sp. CC201C	183.1	1	1..159	-	NRPS	NRP			nocobactin NA	c00183_C1_CC20..
fig|1823.7.peg.7414	cds163_727	Nocardia otitidiscaviarum sp. CC201C	183.1	1	164..727	-	NRPS	NRP			nocobactin NA	c00183_C1_CC20..
